record_index,sample_id,model_profile_id,condition,true_label,predicted_label,citation_position,feature_name,cited_observed_value,source_observed_value,feature_name_present,feature_in_locked_primary_46,observed_value_matches_source,reference_absolute_rank,reference_signed_attribution,reference_absolute_attribution,reference_model,attribution_scale,reference_is_top_five,reference_top_five_absolute_component,citation_matches_reference_top_five
51,pilot_052,b4b440d30884d645,structured,Benign,Benign,1,L4_DST_PORT,21,21,True,True,True,17,-0.0119092477809,0.0119092477809,random_forest,DoS probability,False,0,False
51,pilot_052,b4b440d30884d645,structured,Benign,Benign,2,FTP_COMMAND_RET_CODE,230,230,True,True,True,19,-0.00997323039647,0.00997323039647,random_forest,DoS probability,False,0,False
51,pilot_052,b4b440d30884d645,structured,Benign,Benign,3,IN_PKTS,19,19,True,True,True,10,-0.0173051413496,0.0173051413496,random_forest,DoS probability,False,0,False
51,pilot_052,b4b440d30884d645,structured,Benign,Benign,4,FLOW_DURATION_MILLISECONDS,574,574,True,True,True,25,0.00479540133343,0.00479540133343,random_forest,DoS probability,False,0,False
51,pilot_052,b4b440d30884d645,structured,Benign,Benign,5,TCP_FLAGS,24,24,True,True,True,11,-0.0154465267785,0.0154465267785,random_forest,DoS probability,False,0,False
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,1,RETRANSMITTED_IN_PKTS,4,4,True,True,True,31,0.00980647169164,0.00980647169164,logistic_regression,DoS log-odds,False,0,False
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,2,TCP_FLAGS,27,27,True,True,True,43,-0.00033162181439,0.00033162181439,logistic_regression,DoS log-odds,False,0,False
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,3,L4_DST_PORT,6881,6881,True,True,True,25,-0.015623240492,0.015623240492,logistic_regression,DoS log-odds,False,0,False
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,4,DST_TO_SRC_IAT_AVG,0,0,True,True,True,6,-0.373013147204,0.373013147204,logistic_regression,DoS log-odds,False,0,False
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,5,NUM_PKTS_UP_TO_128_BYTES,30,30,True,True,True,17,0.0347979365933,0.0347979365933,logistic_regression,DoS log-odds,False,0,False
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,1,RETRANSMITTED_IN_PKTS,4,4,True,True,True,25,-0.00554157807148,0.00554157807148,random_forest,DoS probability,False,0,False
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,2,TCP_FLAGS,27,27,True,True,True,17,-0.00972858181632,0.00972858181632,random_forest,DoS probability,False,0,False
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,3,L4_DST_PORT,6881,6881,True,True,True,29,-0.00348144414622,0.00348144414622,random_forest,DoS probability,False,0,False
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,4,DST_TO_SRC_IAT_AVG,0,0,True,True,True,22,-0.00636943536446,0.00636943536446,random_forest,DoS probability,False,0,False
52,pilot_053,8606b57fcf6c2a47,deterministic_text,Benign,DoS,5,NUM_PKTS_UP_TO_128_BYTES,30,30,True,True,True,31,-0.00227527508456,0.00227527508456,random_forest,DoS probability,False,0,False
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,1,IN_BYTES,1540,1540,True,True,True,42,-0.00202585579249,0.00202585579249,logistic_regression,DoS log-odds,False,0,False
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,2,FLOW_DURATION_MILLISECONDS,18,18,True,True,True,21,-0.0242951117875,0.0242951117875,logistic_regression,DoS log-odds,False,0,False
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,3,OUT_PKTS,18,18,True,True,True,38,-0.00465812980286,0.00465812980286,logistic_regression,DoS log-odds,False,0,False
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,4,TCP_FLAGS,27,27,True,True,True,43,-0.00033162181439,0.00033162181439,logistic_regression,DoS log-odds,False,0,False
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,5,L4_DST_PORT,6881,6881,True,True,True,25,-0.015623240492,0.015623240492,logistic_regression,DoS log-odds,False,0,False
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,1,IN_BYTES,1540,1540,True,True,True,24,-0.00578716433535,0.00578716433535,random_forest,DoS probability,False,0,False
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,2,FLOW_DURATION_MILLISECONDS,18,18,True,True,True,12,-0.0134592012011,0.0134592012011,random_forest,DoS probability,False,0,False
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,3,OUT_PKTS,18,18,True,True,True,9,-0.0159459910876,0.0159459910876,random_forest,DoS probability,False,0,False
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,4,TCP_FLAGS,27,27,True,True,True,17,-0.00972858181632,0.00972858181632,random_forest,DoS probability,False,0,False
52,pilot_053,8606b57fcf6c2a47,structured,Benign,Benign,5,L4_DST_PORT,6881,6881,True,True,True,29,-0.00348144414622,0.00348144414622,random_forest,DoS probability,False,0,False
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,1,TCP_FLAGS,25,25,True,True,True,14,-0.134100039402,0.134100039402,logistic_regression,DoS log-odds,False,0,False
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,2,SRC_TO_DST_AVG_THROUGHPUT,11349,11349,True,True,True,20,0.0747942045487,0.0747942045487,logistic_regression,DoS log-odds,False,0,False
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,3,L4_DST_PORT,21,21,True,True,True,5,-0.282843543924,0.282843543924,logistic_regression,DoS log-odds,True,0.282843543924,True
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,4,FLOW_DURATION_MILLISECONDS,1752,1752,True,True,True,29,0.0131840240709,0.0131840240709,logistic_regression,DoS log-odds,False,0,False
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,5,IN_PKTS,45,45,True,True,True,33,-0.00890536979244,0.00890536979244,logistic_regression,DoS log-odds,False,0,False
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,1,TCP_FLAGS,25,25,True,True,True,21,-0.00809138988259,0.00809138988259,random_forest,DoS probability,False,0,False
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,2,SRC_TO_DST_AVG_THROUGHPUT,11349,11349,True,True,True,22,0.00789419713162,0.00789419713162,random_forest,DoS probability,False,0,False
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,3,L4_DST_PORT,21,21,True,True,True,11,-0.0154661341818,0.0154661341818,random_forest,DoS probability,False,0,False
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,4,FLOW_DURATION_MILLISECONDS,1752,1752,True,True,True,25,0.00515188882515,0.00515188882515,random_forest,DoS probability,False,0,False
53,pilot_054,5734ae686986eafe,deterministic_text,Benign,Benign,5,IN_PKTS,45,45,True,True,True,7,-0.0234244703169,0.0234244703169,random_forest,DoS probability,False,0,False
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,1,FLOW_DURATION_MILLISECONDS,1752,1752,True,True,True,29,0.0131840240709,0.0131840240709,logistic_regression,DoS log-odds,False,0,False
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,2,IN_PKTS,45,45,True,True,True,33,-0.00890536979244,0.00890536979244,logistic_regression,DoS log-odds,False,0,False
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,3,L4_DST_PORT,21,21,True,True,True,5,-0.282843543924,0.282843543924,logistic_regression,DoS log-odds,True,0.282843543924,True
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,4,TCP_FLAGS,25,25,True,True,True,14,-0.134100039402,0.134100039402,logistic_regression,DoS log-odds,False,0,False
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,5,SRC_TO_DST_IAT_AVG,41,41,True,True,True,31,-0.0109082846856,0.0109082846856,logistic_regression,DoS log-odds,False,0,False
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,1,FLOW_DURATION_MILLISECONDS,1752,1752,True,True,True,25,0.00515188882515,0.00515188882515,random_forest,DoS probability,False,0,False
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,2,IN_PKTS,45,45,True,True,True,7,-0.0234244703169,0.0234244703169,random_forest,DoS probability,False,0,False
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,3,L4_DST_PORT,21,21,True,True,True,11,-0.0154661341818,0.0154661341818,random_forest,DoS probability,False,0,False
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,4,TCP_FLAGS,25,25,True,True,True,21,-0.00809138988259,0.00809138988259,random_forest,DoS probability,False,0,False
53,pilot_054,5734ae686986eafe,structured,Benign,Benign,5,SRC_TO_DST_IAT_AVG,41,41,True,True,True,13,0.0133836906761,0.0133836906761,random_forest,DoS probability,False,0,False
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,1,IN_PKTS,2,2,True,True,True,21,0.0587207984319,0.0587207984319,logistic_regression,DoS log-odds,False,0,False
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,2,L4_DST_PORT,53,53,True,True,True,29,-0.0132236462195,0.0132236462195,logistic_regression,DoS log-odds,False,0,False
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,3,DNS_QUERY_TYPE,1,1,True,True,True,31,-0.0132236462195,0.0132236462195,logistic_regression,DoS log-odds,False,0,False
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,4,DNS_TTL_ANSWER,60,60,True,True,True,4,-0.507459901167,0.507459901167,logistic_regression,DoS log-odds,True,0.507459901167,True
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,5,FLOW_DURATION_MILLISECONDS,1,1,True,True,True,24,-0.0291340816155,0.0291340816155,logistic_regression,DoS log-odds,False,0,False
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,1,IN_PKTS,2,2,True,True,True,17,0.00852823180014,0.00852823180014,random_forest,DoS probability,False,0,False
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,2,L4_DST_PORT,53,53,True,True,True,9,-0.0152608674094,0.0152608674094,random_forest,DoS probability,False,0,False
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,3,DNS_QUERY_TYPE,1,1,True,True,True,6,-0.0219713271136,0.0219713271136,random_forest,DoS probability,False,0,False
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,4,DNS_TTL_ANSWER,60,60,True,True,True,15,-0.0101347155114,0.0101347155114,random_forest,DoS probability,False,0,False
54,pilot_055,836a1ed878c14926,deterministic_text,Benign,Benign,5,FLOW_DURATION_MILLISECONDS,1,1,True,True,True,10,-0.0139423273947,0.0139423273947,random_forest,DoS probability,False,0,False
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,1,L4_DST_PORT,53,53,True,True,True,29,-0.0132236462195,0.0132236462195,logistic_regression,DoS log-odds,False,0,False
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,2,PROTOCOL,17,17,True,True,True,16,-0.11223939485,0.11223939485,logistic_regression,DoS log-odds,False,0,False
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,3,DNS_QUERY_TYPE,1,1,True,True,True,31,-0.0132236462195,0.0132236462195,logistic_regression,DoS log-odds,False,0,False
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,4,IN_PKTS,2,2,True,True,True,21,0.0587207984319,0.0587207984319,logistic_regression,DoS log-odds,False,0,False
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,5,L4_SRC_PORT,7185,7185,True,True,True,44,0,0,logistic_regression,DoS log-odds,False,0,False
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,1,L4_DST_PORT,53,53,True,True,True,9,-0.0152608674094,0.0152608674094,random_forest,DoS probability,False,0,False
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,2,PROTOCOL,17,17,True,True,True,29,-0.0032836780573,0.0032836780573,random_forest,DoS probability,False,0,False
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,3,DNS_QUERY_TYPE,1,1,True,True,True,6,-0.0219713271136,0.0219713271136,random_forest,DoS probability,False,0,False
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,4,IN_PKTS,2,2,True,True,True,17,0.00852823180014,0.00852823180014,random_forest,DoS probability,False,0,False
54,pilot_055,836a1ed878c14926,structured,Benign,Benign,5,L4_SRC_PORT,7185,7185,True,True,True,33,-0.00125197439804,0.00125197439804,random_forest,DoS probability,False,0,False
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,1,L4_DST_PORT,6881,6881,True,True,True,25,-0.015623240492,0.015623240492,logistic_regression,DoS log-odds,False,0,False
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,2,IN_BYTES,1540,1540,True,True,True,42,-0.00202585579249,0.00202585579249,logistic_regression,DoS log-odds,False,0,False
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,3,FLOW_DURATION_MILLISECONDS,18,18,True,True,True,21,-0.0242951117875,0.0242951117875,logistic_regression,DoS log-odds,False,0,False
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,4,TCP_FLAGS,27,27,True,True,True,43,-0.00033162181439,0.00033162181439,logistic_regression,DoS log-odds,False,0,False
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,5,OUT_PKTS,18,18,True,True,True,38,-0.00465812980286,0.00465812980286,logistic_regression,DoS log-odds,False,0,False
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,1,L4_DST_PORT,6881,6881,True,True,True,29,-0.00348144414622,0.00348144414622,random_forest,DoS probability,False,0,False
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,2,IN_BYTES,1540,1540,True,True,True,24,-0.00578716433535,0.00578716433535,random_forest,DoS probability,False,0,False
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,3,FLOW_DURATION_MILLISECONDS,18,18,True,True,True,12,-0.0134592012011,0.0134592012011,random_forest,DoS probability,False,0,False
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,4,TCP_FLAGS,27,27,True,True,True,17,-0.00972858181632,0.00972858181632,random_forest,DoS probability,False,0,False
55,pilot_056,c8576a5a55bd1284,deterministic_text,Benign,Benign,5,OUT_PKTS,18,18,True,True,True,9,-0.0159459910876,0.0159459910876,random_forest,DoS probability,False,0,False
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,1,L4_DST_PORT,6881,6881,True,True,True,25,-0.015623240492,0.015623240492,logistic_regression,DoS log-odds,False,0,False
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,2,TCP_FLAGS,27,27,True,True,True,43,-0.00033162181439,0.00033162181439,logistic_regression,DoS log-odds,False,0,False
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,3,FLOW_DURATION_MILLISECONDS,18,18,True,True,True,21,-0.0242951117875,0.0242951117875,logistic_regression,DoS log-odds,False,0,False
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,4,IN_PKTS,16,16,True,True,True,19,0.0277019107515,0.0277019107515,logistic_regression,DoS log-odds,False,0,False
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,5,RETRANSMITTED_IN_PKTS,4,4,True,True,True,31,0.00980647169164,0.00980647169164,logistic_regression,DoS log-odds,False,0,False
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,1,L4_DST_PORT,6881,6881,True,True,True,29,-0.00348144414622,0.00348144414622,random_forest,DoS probability,False,0,False
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,2,TCP_FLAGS,27,27,True,True,True,17,-0.00972858181632,0.00972858181632,random_forest,DoS probability,False,0,False
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,3,FLOW_DURATION_MILLISECONDS,18,18,True,True,True,12,-0.0134592012011,0.0134592012011,random_forest,DoS probability,False,0,False
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,4,IN_PKTS,16,16,True,True,True,16,-0.00988074024493,0.00988074024493,random_forest,DoS probability,False,0,False
55,pilot_056,c8576a5a55bd1284,structured,Benign,Benign,5,RETRANSMITTED_IN_PKTS,4,4,True,True,True,25,-0.00554157807148,0.00554157807148,random_forest,DoS probability,False,0,False
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,1,IN_PKTS,4,4,True,True,True,14,0.147448510783,0.147448510783,logistic_regression,DoS log-odds,False,0,False
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,2,IN_BYTES,160,160,True,True,True,39,-0.00145056111476,0.00145056111476,logistic_regression,DoS log-odds,False,0,False
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,3,L4_DST_PORT,8089,8089,True,True,True,35,0.00477951154332,0.00477951154332,logistic_regression,DoS log-odds,False,0,False
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,4,FLOW_DURATION_MILLISECONDS,321,321,True,True,True,25,-0.0290451186196,0.0290451186196,logistic_regression,DoS log-odds,False,0,False
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,5,NUM_PKTS_UP_TO_128_BYTES,6,6,True,True,True,5,0.379941737277,0.379941737277,logistic_regression,DoS log-odds,True,0.379941737277,True
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,1,IN_PKTS,4,4,True,True,True,16,0.0111730775779,0.0111730775779,random_forest,DoS probability,False,0,False
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,2,IN_BYTES,160,160,True,True,True,26,0.00548879909946,0.00548879909946,random_forest,DoS probability,False,0,False
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,3,L4_DST_PORT,8089,8089,True,True,True,37,0.00173198011606,0.00173198011606,random_forest,DoS probability,False,0,False
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,4,FLOW_DURATION_MILLISECONDS,321,321,True,True,True,25,0.00658193342876,0.00658193342876,random_forest,DoS probability,False,0,False
56,pilot_057,59b894c28cbc69f0,deterministic_text,DoS,Benign,5,NUM_PKTS_UP_TO_128_BYTES,6,6,True,True,True,20,0.00891310126505,0.00891310126505,random_forest,DoS probability,False,0,False
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,1,IN_PKTS,4,4,True,True,True,14,0.147448510783,0.147448510783,logistic_regression,DoS log-odds,False,0,False
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,2,IN_BYTES,160,160,True,True,True,39,-0.00145056111476,0.00145056111476,logistic_regression,DoS log-odds,False,0,False
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,3,FLOW_DURATION_MILLISECONDS,321,321,True,True,True,25,-0.0290451186196,0.0290451186196,logistic_regression,DoS log-odds,False,0,False
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,4,TCP_FLAGS,18,18,True,True,True,11,0.170486620687,0.170486620687,logistic_regression,DoS log-odds,False,0,False
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,5,SRC_TO_DST_AVG_THROUGHPUT,3975,3975,True,True,True,28,0.0249612854336,0.0249612854336,logistic_regression,DoS log-odds,False,0,False
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,1,IN_PKTS,4,4,True,True,True,16,0.0111730775779,0.0111730775779,random_forest,DoS probability,False,0,False
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,2,IN_BYTES,160,160,True,True,True,26,0.00548879909946,0.00548879909946,random_forest,DoS probability,False,0,False
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,3,FLOW_DURATION_MILLISECONDS,321,321,True,True,True,25,0.00658193342876,0.00658193342876,random_forest,DoS probability,False,0,False
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,4,TCP_FLAGS,18,18,True,True,True,19,0.0090476748872,0.0090476748872,random_forest,DoS probability,False,0,False
56,pilot_057,59b894c28cbc69f0,structured,DoS,Benign,5,SRC_TO_DST_AVG_THROUGHPUT,3975,3975,True,True,True,11,0.0125198795222,0.0125198795222,random_forest,DoS probability,False,0,False
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,1,TCP_FLAGS,27,27,True,True,True,42,-0.00033162181439,0.00033162181439,logistic_regression,DoS log-odds,False,0,False
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,2,RETRANSMITTED_IN_PKTS,7,7,True,True,True,34,-0.00528040783396,0.00528040783396,logistic_regression,DoS log-odds,False,0,False
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,3,FLOW_DURATION_MILLISECONDS,6,6,True,True,True,22,-0.024557596114,0.024557596114,logistic_regression,DoS log-odds,False,0,False
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,4,ICMP_TYPE,25600,25600,True,True,True,40,0.000950073713824,0.000950073713824,logistic_regression,DoS log-odds,False,0,False
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,5,MIN_TTL,31,31,True,True,True,3,-0.748725999416,0.748725999416,logistic_regression,DoS log-odds,True,0.748725999416,True
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,1,TCP_FLAGS,27,27,True,True,True,16,-0.0104560916361,0.0104560916361,random_forest,DoS probability,False,0,False
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,2,RETRANSMITTED_IN_PKTS,7,7,True,True,True,25,-0.00653343543497,0.00653343543497,random_forest,DoS probability,False,0,False
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,3,FLOW_DURATION_MILLISECONDS,6,6,True,True,True,10,-0.0125835030576,0.0125835030576,random_forest,DoS probability,False,0,False
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,4,ICMP_TYPE,25600,25600,True,True,True,38,-0.00105942460066,0.00105942460066,random_forest,DoS probability,False,0,False
57,pilot_058,b5549dc7ffe834ac,deterministic_text,Benign,DoS,5,MIN_TTL,31,31,True,True,True,3,-0.0503028228533,0.0503028228533,random_forest,DoS probability,True,0.0503028228533,True
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,1,TCP_FLAGS,27,27,True,True,True,42,-0.00033162181439,0.00033162181439,logistic_regression,DoS log-odds,False,0,False
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,2,TCP_WIN_MAX_IN,14480,14480,True,True,True,15,-0.0765343782718,0.0765343782718,logistic_regression,DoS log-odds,False,0,False
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,3,IN_BYTES,4504,4504,True,True,True,39,-0.00117624401196,0.00117624401196,logistic_regression,DoS log-odds,False,0,False
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,4,FLOW_DURATION_MILLISECONDS,6,6,True,True,True,22,-0.024557596114,0.024557596114,logistic_regression,DoS log-odds,False,0,False
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,5,RETRANSMITTED_IN_PKTS,7,7,True,True,True,34,-0.00528040783396,0.00528040783396,logistic_regression,DoS log-odds,False,0,False
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,1,TCP_FLAGS,27,27,True,True,True,16,-0.0104560916361,0.0104560916361,random_forest,DoS probability,False,0,False
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,2,TCP_WIN_MAX_IN,14480,14480,True,True,True,28,-0.00533133081426,0.00533133081426,random_forest,DoS probability,False,0,False
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,3,IN_BYTES,4504,4504,True,True,True,20,-0.00837782536074,0.00837782536074,random_forest,DoS probability,False,0,False
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,4,FLOW_DURATION_MILLISECONDS,6,6,True,True,True,10,-0.0125835030576,0.0125835030576,random_forest,DoS probability,False,0,False
57,pilot_058,b5549dc7ffe834ac,structured,Benign,Benign,5,RETRANSMITTED_IN_PKTS,7,7,True,True,True,25,-0.00653343543497,0.00653343543497,random_forest,DoS probability,False,0,False
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,1,L4_DST_PORT,80,80,True,True,True,3,0.617607513023,0.617607513023,logistic_regression,DoS log-odds,True,0.617607513023,True
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,2,TCP_FLAGS,27,27,True,True,True,35,-0.00674542768343,0.00674542768343,logistic_regression,DoS log-odds,False,0,False
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,3,IN_PKTS,10,10,True,True,True,18,0.0450082203023,0.0450082203023,logistic_regression,DoS log-odds,False,0,False
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,4,SRC_TO_DST_AVG_THROUGHPUT,22400,22400,True,True,True,12,0.0737398107386,0.0737398107386,logistic_regression,DoS log-odds,False,0,False
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,5,FLOW_DURATION_MILLISECONDS,279,279,True,True,True,24,-0.0178096698139,0.0178096698139,logistic_regression,DoS log-odds,False,0,False
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,1,L4_DST_PORT,80,80,True,True,True,23,0.00682571295294,0.00682571295294,random_forest,DoS probability,False,0,False
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,2,TCP_FLAGS,27,27,True,True,True,29,-0.00437224821239,0.00437224821239,random_forest,DoS probability,False,0,False
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,3,IN_PKTS,10,10,True,True,True,15,0.0106135466782,0.0106135466782,random_forest,DoS probability,False,0,False
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,4,SRC_TO_DST_AVG_THROUGHPUT,22400,22400,True,True,True,14,0.0108720946332,0.0108720946332,random_forest,DoS probability,False,0,False
58,pilot_059,86bc8fb636d387a6,deterministic_text,DoS,Benign,5,FLOW_DURATION_MILLISECONDS,279,279,True,True,True,25,0.00593569022888,0.00593569022888,random_forest,DoS probability,False,0,False
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,1,IN_PKTS,10,10,True,True,True,18,0.0450082203023,0.0450082203023,logistic_regression,DoS log-odds,False,0,False
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,2,FLOW_DURATION_MILLISECONDS,279,279,True,True,True,24,-0.0178096698139,0.0178096698139,logistic_regression,DoS log-odds,False,0,False
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,3,L4_SRC_PORT,45281,45281,True,True,True,44,0,0,logistic_regression,DoS log-odds,False,0,False
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,4,IN_BYTES,784,784,True,True,True,36,-0.00639517598987,0.00639517598987,logistic_regression,DoS log-odds,False,0,False
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,5,L7_PROTO,7,7,True,True,True,2,0.683550131578,0.683550131578,logistic_regression,DoS log-odds,True,0.683550131578,True
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,1,IN_PKTS,10,10,True,True,True,15,0.0106135466782,0.0106135466782,random_forest,DoS probability,False,0,False
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,2,FLOW_DURATION_MILLISECONDS,279,279,True,True,True,25,0.00593569022888,0.00593569022888,random_forest,DoS probability,False,0,False
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,3,L4_SRC_PORT,45281,45281,True,True,True,35,0.00185714649536,0.00185714649536,random_forest,DoS probability,False,0,False
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,4,IN_BYTES,784,784,True,True,True,19,0.00921108261223,0.00921108261223,random_forest,DoS probability,False,0,False
58,pilot_059,86bc8fb636d387a6,structured,DoS,Benign,5,L7_PROTO,7,7,True,True,True,9,0.015171277825,0.015171277825,random_forest,DoS probability,False,0,False
